customer_id,product_id,rating
u_666ef6f7,realme-7-pro,5
u_95f69a71,realme-7-pro,4
u_f1caa913,xiaomi-mi-11,5
u_e6ca281b,xiaomi-mi-11,4
u_4b1ecbe5,xiaomi-mi-11,5
u_0d0bed55,xiaomi-mi-11,4
u_71676ad7,xiaomi-mi-11,5
u_590cc0a4,xiaomi-poco-x3,5
u_ec148d4e,xiaomi-poco-x3,5
u_529f9e0d,xiaomi-poco-x3,5
u_2c604caf,xiaomi-poco-x3,5
u_5eca3c66,xiaomi-poco-x3,4
u_beb2ca9e,nokia-c32,5
u_ae739c49,nokia-c32,5
u_9980fb65,nokia-c32,5
u_12063e3b,nokia-c32,5
u_66ac3d85,nokia-c32,5
u_41af5c67,poco-x5-pro-256gb,4
u_c80724d8,poco-x5-pro-256gb,5
u_6e55fb02,poco-x5-pro-256gb,5
u_68c7e7fe,poco-x5-pro-256gb,5
u_ec0fc010,poco-x5-pro-256gb,5
u_5e543256,tecno-pova-4-pro,5
u_e56de71e,tecno-pova-4-pro,5
u_9b4ee4ae,tecno-pova-4-pro,4
u_740a1637,tecno-pova-4-pro,5
u_0aaf267a,xiaomi-redmi-10-6gb-128gb,5
u_bfdbf51b,xiaomi-redmi-10-6gb-128gb,5
u_cf41cb5c,xiaomi-redmi-10-6gb-128gb,5
u_e79eaa0c,nokia-g22,4
u_99064503,nokia-g22,5
u_0e7067a7,nokia-g22,5
u_3df84f2a,nokia-g22,5
u_0b266b37,nokia-g22,5
u_f2abf544,xiaomi-redmi-note-12s,4
u_0c3e0e1d,xiaomi-redmi-note-12s,5
u_abcaec0d,xiaomi-redmi-note-12s,5
u_bd4559f5,xiaomi-redmi-note-12s,5
u_7082d648,xiaomi-redmi-note-12s,5
u_1345be78,xiaomi-redmi-12c,5
u_ee945562,xiaomi-redmi-12c,5
u_4fa3176b,xiaomi-redmi-12c,5
u_dda093cf,xiaomi-redmi-12c,5
u_8b09d19f,xiaomi-redmi-12c,4
u_953679d1,oppo-reno-8t-4g-256gb,5
u_6ecf434a,oppo-reno-8t-4g-256gb,4
u_67b11152,oppo-reno-8t-4g-256gb,4
u_d5d78738,poco-x5-pro,5
u_3dfc4971,poco-x5-pro,5
u_c1716b07,poco-x5-pro,5
u_ae20317a,poco-x5-pro,5
u_7271f9f5,poco-x5-pro,4
u_510b8d70,asus-rog-phone-7,5
u_0926b3c9,asus-rog-phone-7,5
u_c39e2024,asus-rog-phone-7,5
u_c1a43ad4,asus-rog-phone-7,4
u_3e0af40b,samsung-galaxy-s23,5
u_55d39569,samsung-galaxy-s23,5
u_de239bda,samsung-galaxy-a34,5
u_1da5a791,samsung-galaxy-a34,5
u_6615b701,samsung-galaxy-a34,5
u_1a2b74c0,xiaomi-poco-m5,5
u_a7546fa3,xiaomi-poco-m5,5
u_d83f84a0,xiaomi-poco-m5,5
u_c1ab8bdc,xiaomi-poco-m5,5
u_48ef3f1f,iphone-14-plus-256gb,5
u_e75f43f5,iphone-14-plus-256gb,5
u_7f0e9d17,iphone-14-plus-256gb,5
u_0931b128,iphone-14-plus-256gb,5
u_91c6f594,poco-x5,5
u_d13adbaf,poco-x5,5
u_29c5b716,samsung-galaxy-s22,5
u_e6ca281b,samsung-galaxy-s22,5
u_5c38c61e,samsung-galaxy-s22,5
u_5e543256,samsung-galaxy-a73,5
u_b849aaa0,samsung-galaxy-a73,4
u_ec5a0ab7,samsung-galaxy-a73,4
u_319ad4db,samsung-galaxy-a73,5
u_092f2ba9,samsung-galaxy-a73,5
u_f62ab8aa,samsung-galaxy-a53,5
u_356b0a9e,samsung-galaxy-a53,5
u_f14153c1,samsung-galaxy-a53,5
u_dbea438b,samsung-galaxy-a53,5
u_2351038f,oppo-a95,4
u_be560ac6,oppo-a95,5
u_35df13a6,oppo-a95,5
u_ce1e6162,oppo-a95,3
u_4a1f8416,iphone-13-pro,5
u_f2e02ee5,iphone-13-pro,4
u_d7d56e3c,iphone-13-pro,4
u_a6c2e264,iphone-13-pro,5
u_5ab0e1e4,iphone-13-pro,5
u_4529f780,dien-thoai-xiaomi-redmi-14c,5
u_1ccda2f2,dien-thoai-xiaomi-redmi-14c,5
u_7dd73494,dien-thoai-xiaomi-redmi-14c,5
u_cb0eb0f0,dien-thoai-xiaomi-redmi-14c,5
u_d95e319c,dien-thoai-xiaomi-redmi-14c,5
u_faf68213,dien-thoai-realme-note-60,5
u_91ea59f7,dien-thoai-realme-note-60,5
u_fb57dc26,dien-thoai-itel-p55,5
u_0068c866,dien-thoai-itel-p55,5
u_e1395537,dien-thoai-itel-p55,5
u_8cd8b267,dien-thoai-itel-8010-4g,5
u_1def83f1,dien-thoai-itel-8010-4g,5
u_f9f7f953,nubia-neo-5g,5
u_6e77f4a6,nubia-neo-5g,5
u_2243200c,nubia-neo-5g,5
u_38b0adc1,nubia-neo-5g,5
u_4f242282,tecno-spark-10-pro,5
u_fecee289,tecno-spark-10-pro,5
u_83dde17f,tecno-spark-10-pro,5
u_d37c065a,tecno-camon-20,5
u_c3b8f5c5,tecno-camon-20,5
u_003835f8,tecno-camon-20,5
u_9156c085,tecno-camon-20,5
u_ea9a1231,tecno-camon-20,4
u_80a998f5,iphone-12-pro-max-512gb,5
u_930788e6,iphone-12-pro-max-512gb,5
u_88183b94,iphone-12-pro-max-512gb,5
u_7ecf4049,iphone-12-pro-max-512gb,5
u_0085406c,iphone-12-pro-max-512gb,5
u_26289bea,realme-8-pro,5
u_88183b94,realme-8-pro,5
u_67bddc82,oppo-reno-5-5g,4
u_91e6ec94,oppo-reno-5-5g,5
u_1c2389c3,oppo-reno-5-5g,5
u_88183b94,oppo-reno-5-5g,5
u_1f53bf17,oppo-reno-5-5g,5
u_572a27dc,xiaomi-redmi-note-10-pro-6gb,5
u_cd5da99b,xiaomi-redmi-note-10-pro-6gb,5
u_72d6d9d6,xiaomi-redmi-note-10-pro-6gb,5
u_cb54aec8,oppo-find-x2,5
u_5bef1ac0,oppo-find-x2,5
u_b218fc67,oppo-find-x2,5
u_88183b94,oppo-find-x2,5
u_88183b94,samsung-galaxy-a01,5
u_66efb7e0,samsung-galaxy-a21s,3
u_858735b3,samsung-galaxy-a21s,5
u_88183b94,samsung-galaxy-a21s,5
u_88183b94,realme-c2-3gb-32gb,5
u_88183b94,RED-NOT8-3G-32GB,5
u_166b3470,RED-NOT8-3G-32GB,4
u_6e18f544,RED-NOT8-3G-32GB,5
u_5695a922,realme-6,5
u_3c66d5b5,realme-6,5
u_185b7971,realme-6,5
u_6c6a6115,realme-6,5
u_88183b94,realme-6,5
u_75298c75,Nokia 2.1 Chính hãng,5
u_c8a5ffb3,iphone-xs-max-64-gb-chinh-hang-vn,5
u_88183b94,iphone-xs-max-64-gb-chinh-hang-vn,5
u_641e1412,galaxy-s10plus-chinh-hang,5
u_88183b94,galaxy-s10plus-chinh-hang,5
u_566a091e,galaxy-s10plus-chinh-hang,5
u_8ea52eee,galaxy-s10plus-chinh-hang,5
u_f1a52a26,iphone-7-plus-32-gb-cty-vn,4
u_88183b94,iphone-7-plus-32-gb-cty-vn,5
u_609e92ff,iphone-7-plus-32-gb-cty-vn,5
u_33a926ec,samsung-galaxy-a80,4
u_88183b94,samsung-galaxy-a80,5
u_e7a23897,samsung-galaxy-a80,5
u_8ef274f1,iphone-xi-max,5
u_2528f03c,iphone-xi-max,5
u_10a96d94,iphone-xi-max,5
u_f088c678,iphone-xi-max,5
u_88183b94,iphone-xi-max,5
u_c67b6e3d,oppo-reno-3,4
u_9720d5c4,oppo-reno-3,5
u_88183b94,oppo-reno-3,3
u_75b7e00f,oppo-reno-3,5
u_88183b94,realme-5,4
u_4f1daa39,realme-c3,5
u_88183b94,realme-c3,5
u_453ef18d,nokia-g50,5
u_f952320a,nokia-g50,3
u_27c92c87,nokia-g50,5
u_54603e84,nokia-g50,5
u_682ffdc4,nokia-g50,5
u_57e87c82,vsmart-joy-4-6gb,5
u_88183b94,vsmart-joy-4-6gb,5
u_cce8ede3,xiaomi-13t,5
u_1434f4cd,xiaomi-13t,5
u_a2fbcdc3,xiaomi-13t,5
u_2303b0db,xiaomi-13t,5
u_242c7ee5,xiaomi-13t,5
u_06a079b6,tecno-camon-20-pro,5
u_1cce7c90,tecno-camon-20-pro,5
u_3447196a,tecno-camon-20-pro,5
u_2d670cf8,tecno-camon-20-pro,5
u_f1a14104,nokia-c21-plus-2gb-32gb,5
u_31793da7,nokia-c21-plus-2gb-32gb,5
u_5bd4778f,infinix-hot-30,5
u_3790df49,infinix-hot-30,5
u_aaa94d43,infinix-hot-30,5
u_4ec07ae9,infinix-hot-30,5
u_e04feb57,infinix-hot-30,5
u_2528f03c,dien-thoai-zte-nubia-z60s-pro,5
u_1d6f1030,dien-thoai-zte-nubia-z60s-pro,5
u_b2e466b8,dien-thoai-zte-nubia-z60s-pro,5
u_345b01fb,dien-thoai-zte-nubia-z60s-pro,5
u_a214b44b,dien-thoai-zte-nubia-z60s-pro,4
u_36111273,dien-thoai-xiaomi-redmi-note-13-pro-5g-8gb-256gb,5
u_6f629596,dien-thoai-xiaomi-redmi-note-13-pro-5g-8gb-256gb,5
u_5d51a5cb,dien-thoai-xiaomi-redmi-note-13-pro-5g-8gb-256gb,5
u_50b327b7,dien-thoai-xiaomi-redmi-note-13-pro-5g-8gb-256gb,5
u_d45abfa5,dien-thoai-xiaomi-redmi-note-13-pro-5g-8gb-256gb,5
u_89bd8a55,dien-thoai-redmi-note-13-pro-5g,4
u_295419f8,dien-thoai-redmi-note-13-pro-5g,4
u_db32699d,dien-thoai-redmi-note-13-pro-5g,5
u_336ba00f,dien-thoai-redmi-note-13-pro-5g,5
u_ea2829e1,dien-thoai-redmi-note-13-pro-5g,5
u_04234717,samsung-galaxy-a55,5
u_e67987ea,samsung-galaxy-a55,5
u_860bd5c8,samsung-galaxy-a55,4
u_a336f645,samsung-galaxy-a55,5
u_b3ac5305,samsung-galaxy-a55,5
u_ccefad35,samsung-galaxy-a15,5
u_67516c3c,samsung-galaxy-a15,5
u_af9166df,samsung-galaxy-a15,5
u_645d2d4d,samsung-galaxy-a15,5
u_8f8dac8c,samsung-galaxy-a15,4
u_e3162cca,tecno-spark-20,4
u_b1baf5e0,tecno-spark-20,5
u_95b809df,tecno-spark-20,5
u_df6c1ef0,tecno-spark-20,5
u_bbaa8001,dien-thoai-xiaomi-redmi-a3,5
u_cce85c7a,dien-thoai-zte-blade-a72,5
u_e11aedde,dien-thoai-zte-blade-a72,5
u_278d18ea,dien-thoai-zte-blade-a72,5
u_86f69a77,dien-thoai-zte-blade-a72,5
u_709fc719,dien-thoai-inoi-note-13s,5
u_eea8f974,dien-thoai-infinix-hot-40i-8gb-256gb,5
u_3799ad8a,dien-thoai-infinix-hot-40i-8gb-256gb,5
u_e0f02cd1,dien-thoai-infinix-hot-40i-8gb-256gb,5
u_d383e925,dien-thoai-infinix-hot-40i-8gb-256gb,4
u_9850711d,dien-thoai-infinix-hot-40i-8gb-256gb,5
u_696fbe90,zte-blade-a52-3gb-64gb,5
u_3c05791c,zte-blade-a52-3gb-64gb,4
u_f0ddde69,zte-blade-a52-3gb-64gb,5
u_c3aafb77,zte-blade-a52-3gb-64gb,4
u_384d861f,zte-blade-a52-3gb-64gb,5
u_370104a0,dien-thoai-masstel-izi-t2,5
u_6151499f,dien-thoai-masstel-izi-t2,5
u_62c5428a,dien-thoai-masstel-izi-t2,4
u_a75e6690,dien-thoai-zte-blade-v40,5
u_41ba7089,dien-thoai-zte-blade-v40,5
u_8eb0ed3a,dien-thoai-zte-blade-v40,5
u_9099fad9,dien-thoai-zte-blade-v40,5
u_c8e9633b,dien-thoai-zte-blade-v40,5
u_7f6bc54d,dien-thoai-zte-blade-a54,5
u_4874b267,iphone-16-pro-512gb,5
u_677d142f,dien-thoai-samsung-galaxy-s23-fe-256gb,5
u_f3124c3a,dien-thoai-samsung-galaxy-s23-fe-256gb,5
u_f2f5b336,dien-thoai-samsung-galaxy-s23-fe-256gb,5
u_9ec74111,dien-thoai-zte-blade-a55,5
u_016caa0b,dien-thoai-zte-blade-a55,5
u_99830b4c,dien-thoai-tecno-camon-30-12gb-256gb,5
u_7d252fdf,dien-thoai-tecno-camon-30-12gb-256gb,5
u_875b452c,dien-thoai-tecno-camon-30-12gb-256gb,5
u_06bd01e7,poco-x4-gt,4
u_c59e3854,poco-x4-gt,5
u_b9a84c6b,poco-x4-gt,5
u_255905c7,poco-x4-gt,5
u_f8c8cd6b,poco-x4-gt,5
u_94882fbc,nokia-8210-4g,5
u_c3c4d333,nokia-8210-4g,5
u_1b595245,nokia-8210-4g,5
u_93172af9,iphone-14-pro-max-512gb,5
u_5e543256,iphone-14-pro-max-512gb,5
u_da608cfb,iphone-14-pro-max-512gb,5
u_68852c74,iphone-14-pro-max-512gb,5
u_74c07c42,nokia-x10,5
u_aacc0d93,nokia-x10,5
u_22d3d7cb,nokia-x10,5
u_6c197bbf,nokia-x10,5
u_7a51430c,nokia-x10,5
u_4ad35edf,nokia-c21-plus,5
u_5e543256,XIA-POC-M5-4G-64GB-DN,5
u_74b31ef8,samsung-galaxy-m32,5
u_9e4e79dd,samsung-galaxy-m32,5
u_c95af720,samsung-galaxy-m32,5
u_568fb6d5,samsung-galaxy-m32,5
u_2669a650,samsung-galaxy-m32,5
u_2dd34092,samsung-galaxy-z-fold-4,5
u_1d021f78,samsung-galaxy-z-fold-4,5
u_ea21a594,samsung-galaxy-z-fold-4,5
u_860b23bd,samsung-galaxy-z-fold-4,5
u_8e2dc636,vivo-x80,4
u_771b9da8,vivo-x80,5
u_15fb1ba5,nokia-g21,5
u_a220a6e6,nokia-g21,5
u_963bb28b,nokia-g21,4
u_a372b9a1,xiaomi-poco-f4,5
u_0230bae0,xiaomi-poco-f4,5
u_15571b6f,xiaomi-poco-f4,5
u_5e543256,xiaomi-poco-f4,5
u_998f3045,samsung-galaxy-z-flip-4-256gb,5
u_e055b0ba,samsung-galaxy-z-flip-4-256gb,5
u_8f641341,samsung-galaxy-z-flip-4-256gb,4
u_d3b7216e,samsung-galaxy-z-flip-4-256gb,5
u_82e1a72f,samsung-galaxy-z-flip-4-256gb,5
u_fa20f4de,vivo-y02s,5
u_14899483,vivo-y02s,4
u_e8f3cc18,nokia-5710-xpressaudio,5
u_cfb1e8c5,nokia-c31,5
u_546cb004,nokia-c31,5
u_449d59ca,iphone-14-pro-256gb,4
u_09dd8e32,iphone-14-pro-256gb,4
u_06ac3a9c,iphone-14-pro-256gb,5
u_ca1a6f84,iphone-14-pro-256gb,5
u_0cf84db7,iphone-14-pro-256gb,5
u_714e5c55,xiaomi-poco-m5s,5
u_ded744b0,xiaomi-poco-m5s,5
u_4d4c4c16,xiaomi-poco-m5s,4
u_24638db7,oppo-a17,5
u_29dd9a09,nokia-34,4
u_88183b94,nokia-34,5
u_c7bf6bbd,nokia-34,4
u_8052f6f0,oppo-reno-5,5
u_a0017265,oppo-reno-5,5
u_6fdf755d,oppo-reno-5,4
u_e6ca281b,oppo-reno-5,5
u_5ebf5419,oppo-reno-5,5
u_57afe548,iphone-12,5
u_dcfb6f5e,iphone-12,5
u_c5dc1bf6,iphone-12,5
u_b8817830,iphone-12,4
u_399e3fa5,iphone-12,4
u_88183b94,vivo-y20s,4
u_0c330e21,vivo-v20-se,5
u_88183b94,xiaomi-redmi-note-10-pro-mi-fan-festival,5
u_9d1df243,nokia-110-4g,5
u_9afd3ccd,samsung-galaxy-a03s,5
u_690c9da1,samsung-galaxy-a03s,5
u_b29a5edf,xiaomi-redmi-10-64gb,4
u_da7587fc,xiaomi-redmi-10-64gb,5
u_a7546fa3,xiaomi-redmi-10-64gb,5
u_ff052476,xiaomi-redmi-10-64gb,4
u_6012be0d,xiaomi-redmi-10-64gb,5
u_a583e53b,iphone-13-mini,5
u_ce5a6eea,Vsmart-Joy-3-4GB,5
u_347661d8,Vsmart-Joy-3-4GB,5
u_22c78aad,Vsmart-Joy-3-4GB,5
u_32b3187a,Vsmart-Joy-3-4GB,5
u_88183b94,Vsmart-Joy-3-4GB,5
u_492dacb7,vsmart-star-4,5
u_88183b94,vsmart-star-4,5
u_c1813527,vsmart-live-4,5
u_ce5a6eea,vsmart-live-4,5
u_da59e7b9,vsmart-live-4,5
u_07c6b57b,vsmart-star,5
u_88183b94,vsmart-star,5
u_e3b316c2,vsmart-star,5
u_a38ddb52,samsung-galaxy-a32,5
u_67bddc82,samsung-galaxy-a32,3
u_eb4a4a98,samsung-galaxy-a32,5
u_8d2ed51b,samsung-galaxy-a32,5
u_2b5a65fd,samsung-galaxy-a32,5
u_6ef997a1,oppo-a15s,5
u_cf3728b7,oppo-a15s,5
u_88183b94,oppo-a15s,5
u_e680a75f,xiaomi-redmi-9-64gb,5
u_198bd56c,xiaomi-redmi-9-64gb,5
u_497ed4a4,xiaomi-redmi-9-64gb,5
u_5d1c473e,xiaomi-redmi-9-64gb,5
u_88596eda,xiaomi-redmi-9-64gb,5
u_88183b94,realme-c25,5
u_fc53ca4e,realme-c25,5
u_77d068d4,samsung-galaxy-s21-plus-256gb,5
u_ff789f32,oppo-reno-6,5
u_7d854b73,oppo-reno-6,4
u_88183b94,oppo-reno-6,5
u_df2a7be7,realme-8-5g,5
u_7654511d,realme-8-5g,5
u_bd6d7e66,realme-c15,5
u_a85a47f2,realme-c15,5
u_26bae853,realme-c15,5
u_7654511d,realme-c15,5
u_5ebf5419,realme-c15,5
u_94d84afa,samsung-galaxy-a52,5
u_514e9369,samsung-galaxy-a52,5
u_8b6efa65,samsung-galaxy-a52,5
u_0125c3b5,samsung-galaxy-a52,5
u_efd5deb5,samsung-galaxy-a52,5
u_c992ec39,iphone-12-mini-256gb,5
u_d6c119c0,iphone-12-pro-256gb,5
u_53ec3ce3,nokia-54,5
u_f0215f39,nokia-54,5
u_05afc438,nokia-54,5
u_14740376,nokia-54,5
u_d4dd9bd3,nokia-54,5
u_9022bc0e,samsung-galaxy-s21-plus,5
u_b92f9369,samsung-galaxy-s21-plus,5
u_e1febdba,samsung-galaxy-s21-plus,5
u_31df30ff,samsung-galaxy-s21-plus,4
u_c3aafb77,samsung-galaxy-s21-plus,4
u_28390f8d,samsung-galaxy-z-fold-3,5
u_0269ab39,samsung-galaxy-z-fold-3,5
u_730ca787,samsung-galaxy-z-fold-3,5
u_54bff9d0,samsung-galaxy-z-fold-3,5
u_253d3c46,samsung-galaxy-z-fold-3,5
u_154fa120,SAM-M14-4G-128GB-XDD,5
u_d734514d,SAM-M14-4G-128GB-XDD,5
u_707467da,dien-thoai-nubia-red-magic-9-pro,5
u_cc8f5fec,dien-thoai-nubia-red-magic-9-pro,5
u_3ca8f355,dien-thoai-nubia-red-magic-9-pro,5
u_b1d1d7b5,dien-thoai-nubia-red-magic-9-pro,5
u_02e83cce,nubia-red-magic-7s,5
u_38716205,nubia-red-magic-7s,5
u_ce5a6eea,vsmart-joy-4-4gb,5
u_5e7b1da2,vsmart-joy-4-4gb,5
u_94d8b28d,vsmart-joy-4-4gb,5
u_7d64c48a,vsmart-joy-4-4gb,4
u_88183b94,vsmart-joy-4-4gb,4
u_90a45f6b,vsmart-aris-8gb,5
u_77fb6d2f,vsmart-aris-8gb,5
u_de116b0c,vsmart-aris-8gb,5
u_b60eae0b,vsmart-aris-8gb,5
u_635c5264,vsmart-aris-8gb,5
u_ebcf3ed4,ASU-ROG2-512GB-DN,3
u_88183b94,ASU-ROG2-512GB-DN,5
u_c3aafb77,oppo-reno-6z,4
u_b1dc9102,oppo-reno-6z,5
u_546cb004,oppo-reno-6z,5
u_ef41bcfa,oppo-reno-6z,5
u_4ad35edf,oppo-reno-6z,5
u_ec2cf7a4,realme-c21y,5
u_8c393d09,samsung-galaxy-z-flip-3-256gb,5
u_56f7dbfc,samsung-galaxy-z-flip-3-256gb,5
u_69e1db5a,samsung-galaxy-fold-2,5
u_88183b94,samsung-galaxy-fold-2,5
u_ee9151e3,oppo-a15,4
u_ccfdbb8b,oppo-a73,5
u_88183b94,oppo-a73,5
u_9f4b51d4,oppo-a73,5
u_c54b77e0,nokia-6300-4g,5
u_e9e8f089,nokia-6300-4g,5
u_6850bb8b,nokia-6300-4g,5
u_06fa4949,nokia-6300-4g,5
u_5ebf5419,nokia-6300-4g,5
u_f5df6232,tecno-pova-5-8gb-256gb,4
u_32f368ac,tecno-pova-5-8gb-256gb,5
u_0931f909,tecno-pova-5-8gb-256gb,5
u_6e77f4a6,tecno-pova-5-8gb-256gb,5
u_bd730af7,vivo-y17s,4
u_d3e7f9d4,vivo-y17s,4
u_68ed2446,vivo-y17s,5
u_6fe4f053,vivo-y17s,5
u_f7ddd7d4,samsung-galaxy-z-fold-5,5
u_b899e09e,samsung-galaxy-z-fold-5,5
u_6a4f410f,samsung-galaxy-z-fold-5,5
u_9d5ed323,infinix-note-30,5
u_0aaf267a,infinix-note-30,5
u_3e4dc14d,infinix-note-30,4
u_680a47a5,infinix-note-30,5
u_9a2309bc,infinix-note-30,5
u_0f00af98,samsung-galaxy-z-flip-5-256gb,5
u_ba65d021,samsung-galaxy-z-flip-5-256gb,4
u_e19559d7,tcl-408,5
u_9850ec8f,tcl-408,5
u_2577cd28,iphone-15-plus-256gb,4
u_96c18ca6,iphone-15-plus-256gb,5
u_5e543256,tcl-40-se-256gb,5
u_88183b94,oppo-a9,5
u_4f242282,iphone-11-pro-max-256gb,5
u_88183b94,iphone-11-pro-max-256gb,5
u_0a1c40b2,iphone-11-128gb,5
u_96ab7d70,iphone-11-128gb,5
u_ab3318ae,iphone-11-128gb,5
u_4be80b01,iphone-11-128gb,5
u_75eff9f1,iphone-11-128gb,5
u_b86b5b54,iphone-11-256gb,5
u_88183b94,iphone-11-256gb,5
u_1556a8a2,iphone-8-plus-128gb-chinh-hang-vn-a,5
u_88183b94,iphone-8-plus-128gb-chinh-hang-vn-a,5
u_60d0e2d9,iphone-8-plus-128gb-chinh-hang-vn-a,5
u_766b0630,iphone-8-plus-128gb-chinh-hang-vn-a,5
u_88183b94,realme-5i,4
u_be190fcd,realme-5i,5
u_0c76e8e9,realme-5i,5
u_4ea5c376,realme-5i,5
u_88183b94,xiaomi-redmi-note-8-pro-128gb,5
u_a880f6ed,xiaomi-redmi-note-8-pro-128gb,3
u_e2a09e9e,samsung-galaxy-a51,5
u_88183b94,samsung-galaxy-a51,5
u_dea012a1,samsung-galaxy-a51,5
u_88183b94,realme-5-32gb,5
u_1a781d3a,nokia-105-single-sim-2019,5
u_ffdf299a,samsung-galaxy-note-10-lite,5
u_88183b94,samsung-galaxy-note-10-lite,4
u_2052a791,samsung-galaxy-note-10-lite,5
u_1c9684d6,samsung-galaxy-note-10-lite,5
u_df4b4279,samsung-galaxy-note-10-lite,5
u_14b3bfa4,samsung-galaxy-a71,5
u_c574df3d,samsung-galaxy-a71,5
u_0388813c,samsung-galaxy-a71,5
u_88183b94,samsung-galaxy-a71,5
u_48cff31e,samsung-galaxy-a71,3
u_2425306b,samsung-galaxy-s20-plus,5
u_b549e415,samsung-galaxy-s20-plus,4
u_dcd4a464,samsung-galaxy-s20-plus,3
u_88183b94,samsung-galaxy-s20-plus,5
u_5ba162f7,samsung-galaxy-a11,5
u_74c07c42,samsung-galaxy-a11,5
u_d11e1b61,samsung-galaxy-a11,4
u_db49a7b0,samsung-galaxy-a11,5
u_88183b94,samsung-galaxy-a11,5
u_7a1360a6,iphone-se-2020-256gb,5
u_88183b94,xiaomi-mi-note-10-lite,5
u_ecb878c9,xiaomi-mi-note-10-lite,5
u_f9da0e04,xiaomi-mi-note-10-lite,3
u_34b809fe,xiaomi-mi-note-10-lite,5
u_59c27728,xiaomi-mi-note-10-lite,5
u_cde94c31,oppo-reno-4,5
u_80817aae,oppo-reno-4,5
u_16f92771,oppo-reno-4,5
u_88183b94,oppo-reno-4,5
u_fd21c0e8,xiaomi-redmi-9a,5
u_d477bc6a,xiaomi-redmi-9a,5
u_84f3fb9d,xiaomi-redmi-9a,5
u_89eab857,xiaomi-redmi-9a,5
u_c786f96b,xiaomi-redmi-9a,5
u_88183b94,samsung-galaxy-a01-core,4
u_88183b94,samsung-galaxy-note-20-ultra,5
u_24253b65,samsung-galaxy-note-20-ultra,5
u_9c4fd6c9,samsung-galaxy-note-20-ultra,5
u_f27eb313,xiaomi-redmi-9c-64gb,5
u_56e19782,xiaomi-redmi-9c-64gb,5
u_aff4f35a,xiaomi-redmi-9c-64gb,5
u_2f65af15,xiaomi-redmi-9c-64gb,5
u_88183b94,oppo-a53,4
u_cc13b92d,SAM-S20+-TI,5
u_216daff7,SAM-S20+-TI,5
u_25753c33,SAM-S20+-TI,5
u_39d123e4,SAM-S20+-TI,5
u_61480124,SAM-S20+-TI,5
u_a0996a26,nokia-24,5
u_47d38dcf,nokia-24,5
u_fc9bd17e,nokia-24,5
u_88183b94,nokia-24,5
u_6bbe4067,nokia-24,5
u_e21fb09c,dien-thoai-benco-s1-pro,5
u_353b634b,samsung-galaxy-s23-ultra-12gb-512gb,5
u_34c44af4,samsung-galaxy-s23-ultra-12gb-512gb,4
u_7b98f9d7,xiaomi-14,5
u_896aeb5b,xiaomi-14,5
u_ee13cd4e,xiaomi-14,5
u_3fbb02dc,xiaomi-14,5
u_46f03eb0,xiaomi-14,5
u_c211a717,asus-rog-phone-6-12gb-256gb,5
u_ebadd129,asus-rog-phone-6-12gb-256gb,5
u_b0f492af,asus-rog-phone-6-12gb-256gb,5
u_84b54804,asus-rog-phone-6-12gb-256gb,5
u_1fa25d97,asus-rog-phone-6-12gb-256gb,5
u_76262c8e,iphone-12-128gb,5
u_558edab9,iphone-12-128gb,5
u_157095d6,iphone-12-128gb,5
u_1203d4b7,iphone-12-128gb,5
u_21280333,iphone-12-128gb,4
u_f075b5e9,xiaomi-redmi-note-11-pro,5
u_5e6d19d5,xiaomi-redmi-note-11-pro,5
u_eebbaefa,xiaomi-redmi-note-11-pro,5
u_9a1f9f50,xiaomi-redmi-note-11-pro,4
u_6f82356a,xiaomi-redmi-note-11-pro,5
u_f97dd85a,samsung-galaxy-a52s,4
u_ab1d59b3,samsung-galaxy-a52s,5
u_b588585f,samsung-galaxy-a52s,5
u_35e8fbac,samsung-galaxy-a52s,5
u_5cad9d94,samsung-galaxy-a52s,5
u_3da1db3f,samsung-galaxy-s22-ultra-12gb-256gb,5
u_6f773699,samsung-galaxy-s22-ultra-12gb-256gb,5
u_c8caaa9d,samsung-galaxy-s22-ultra-12gb-256gb,5
u_6eef123c,samsung-galaxy-s22-ultra-12gb-256gb,4
u_07ca1a25,samsung-galaxy-s23-plus-512gb,5
u_fd4fd655,samsung-galaxy-s23-plus-512gb,5
u_5b75217e,samsung-galaxy-s21-fe-8gb-128gb,5
u_a249dac9,samsung-galaxy-s21-fe-8gb-128gb,5
u_25a4d9ea,samsung-galaxy-s21-fe-8gb-128gb,5
u_c35db556,samsung-galaxy-s21-fe-8gb-128gb,5
u_a7b18154,iphone-13-256gb,5
u_6c0bcf4b,iphone-13-256gb,5
u_42ef4482,iphone-13-256gb,5
u_9f37ea6e,iphone-13-256gb,4
u_b549e648,dien-thoai-nubia-v60-design-6gb-256gb,5
u_b9ca05ee,dien-thoai-nubia-v60-design-6gb-256gb,5
u_b63db3a7,dien-thoai-nubia-v60-design-6gb-256gb,5
u_fa8e80fe,dien-thoai-nubia-v60-design-6gb-256gb,5
u_599bfad2,iphone-15-pro-256gb,5
u_844bb614,iphone-15-pro-256gb,5
u_6d1989b4,iphone-15-pro-256gb,5
u_00a00cad,iphone-15-pro-256gb,5
u_bfa15489,iphone-15-pro-256gb,5
u_288cb5b3,iphone-14-pro,5
u_9ff9214b,iphone-14-pro,5
u_2de016f7,iphone-14-pro,5
u_d3760b48,iphone-14-pro,5
u_0631813d,tecno-pova-5,5
